TransRisk Score,Demographic,Good,Bad
2.0,hispanic,0.02542372881355849,0.9745762711864416
2.5,hispanic,0.05099150141642896,0.9490084985835712
3.0,hispanic,0.028892455858747043,0.9711075441412529
3.5,hispanic,0.1065482796892309,0.8934517203107691
4.0,hispanic,0.0306122448979582,0.9693877551020418
4.5,hispanic,0.07999999999999736,0.9200000000000026
5.0,hispanic,0.035317200784825524,0.9646827992151744
5.5,hispanic,0.0641711229946504,0.9358288770053496
6.0,hispanic,0.06832298136645745,0.9316770186335426
6.5,hispanic,0.05172413793103285,0.9482758620689672
7.0,hispanic,0.07465007776049537,0.9253499222395046
7.5,hispanic,0.07114624505928628,0.9288537549407138
8.0,hispanic,0.10112359550561498,0.898876404494385
8.5,hispanic,0.21841541755888055,0.7815845824411194
9.0,hispanic,0.1132075471698079,0.8867924528301921
9.5,hispanic,0.056162246489857966,0.943837753510142
10.0,hispanic,0.06441717791410796,0.9355828220858922
10.5,hispanic,0.12313432835820565,0.8768656716417943
11.0,hispanic,0.1249999999999964,0.8750000000000036
11.5,hispanic,0.08517350157728425,0.9148264984227158
12.0,hispanic,0.09125475285170828,0.9087452471482916
12.5,hispanic,0.13953488372092615,0.8604651162790738
13.0,hispanic,0.1946697566627987,0.8053302433372013
13.5,hispanic,0.0909090909090885,0.9090909090909116
14.0,hispanic,0.10480349344977853,0.8951965065502214
14.5,hispanic,0.11290322580644795,0.887096774193552
15.0,hispanic,0.1626331074540132,0.8373668925459867
15.5,hispanic,0.13145539906102882,0.8685446009389712
16.0,hispanic,0.1575492341356625,0.8424507658643375
16.5,hispanic,0.2145593869731747,0.7854406130268253
17.0,hispanic,0.31034482758619963,0.6896551724138004
17.5,hispanic,0.2259414225941356,0.7740585774058644
18.0,hispanic,0.2259414225941367,0.7740585774058633
18.5,hispanic,0.1836734693877501,0.8163265306122499
19.0,hispanic,0.2677824267782368,0.7322175732217633
19.5,hispanic,0.2696629213483078,0.7303370786516922
20.0,hispanic,0.08977556109725393,0.910224438902746
20.5,hispanic,0.2307692307692248,0.7692307692307752
21.0,hispanic,0.32432432432431785,0.6756756756756821
21.5,hispanic,0.2657342657342601,0.7342657342657399
22.0,hispanic,0.29347826086955714,0.7065217391304428
22.5,hispanic,0.3564356435643465,0.6435643564356535
23.0,hispanic,0.27999999999999386,0.7200000000000062
23.5,hispanic,0.29864253393664514,0.7013574660633548
24.0,hispanic,0.2335766423357605,0.7664233576642395
24.5,hispanic,0.4999999999999924,0.5000000000000075
25.0,hispanic,0.3628509719222373,0.6371490280777627
25.5,hispanic,0.41988950276242504,0.580110497237575
26.0,hispanic,0.4260355029585718,0.5739644970414282
26.5,hispanic,0.30278884462150685,0.6972111553784932
27.0,hispanic,0.4980694980694885,0.5019305019305115
27.5,hispanic,0.4382022471910037,0.5617977528089964
28.0,hispanic,0.6121147715196509,0.3878852284803491
28.5,hispanic,0.5303867403314856,0.4696132596685144
29.0,hispanic,0.5429104477611848,0.4570895522388152
29.5,hispanic,0.5864661654135267,0.4135338345864733
30.0,hispanic,0.5217391304347707,0.4782608695652293
30.5,hispanic,0.5823927765237,0.4176072234763
31.0,hispanic,0.6146044624746358,0.38539553752536415
31.5,hispanic,0.5610687022900706,0.4389312977099295
32.0,hispanic,0.6183206106870123,0.3816793893129877
32.5,hispanic,0.7132867132867076,0.28671328671329244
33.0,hispanic,0.6046511627906881,0.3953488372093119
33.5,hispanic,0.6942148760330561,0.30578512396694396
34.0,hispanic,0.6026986506746534,0.39730134932534655
34.5,hispanic,0.6811819595645358,0.31881804043546424
35.0,hispanic,0.6417759838546824,0.3582240161453176
35.5,hispanic,0.6153846153846074,0.3846153846153926
36.0,hispanic,0.6338912133891129,0.3661087866108871
36.5,hispanic,0.7989949748743702,0.2010050251256298
37.0,hispanic,0.6610169491525352,0.33898305084746483
37.5,hispanic,0.7252747252747164,0.27472527472528363
38.0,hispanic,0.7293447293447204,0.2706552706552796
38.5,hispanic,0.6428571428571414,0.35714285714285865
39.0,hispanic,0.7058823529411716,0.2941176470588284
39.5,hispanic,0.8201438848920684,0.17985611510793165
40.0,hispanic,0.6678635547576203,0.3321364452423797
40.5,hispanic,0.8952879581151821,0.10471204188481786
41.0,hispanic,0.7688243064729154,0.23117569352708456
41.5,hispanic,0.8333333333333234,0.16666666666667662
42.0,hispanic,0.7826086956521693,0.21739130434783072
42.5,hispanic,0.6694214876033027,0.3305785123966973
43.0,hispanic,0.8189415041782645,0.1810584958217355
43.5,hispanic,0.8253275109170293,0.17467248908297073
44.0,hispanic,0.6945337620578675,0.3054662379421325
44.5,hispanic,0.8086522462562418,0.19134775374375826
45.0,hispanic,0.7432024169184207,0.2567975830815793
45.5,hispanic,0.8086522462562309,0.1913477537437691
46.0,hispanic,0.8360655737704855,0.16393442622951448
46.5,hispanic,0.7557840616966548,0.2442159383033452
47.0,hispanic,0.8042704626334478,0.1957295373665522
47.5,hispanic,0.8367952522255151,0.1632047477744849
48.0,hispanic,0.7877984084880619,0.21220159151193807
48.5,hispanic,0.7340425531914774,0.2659574468085226
49.0,hispanic,0.8076923076923008,0.1923076923076992
49.5,hispanic,0.8987854251012171,0.10121457489878304
50.0,hispanic,0.8636363636363547,0.13636363636364535
50.5,hispanic,0.9201277955271588,0.07987220447284127
51.0,hispanic,0.8626817447495909,0.13731825525040894
51.5,hispanic,0.9430523917995456,0.056947608200454525
52.0,hispanic,0.8531684698608941,0.146831530139106
52.5,hispanic,0.8399999999999855,0.16000000000001444
53.0,hispanic,0.907563025210082,0.09243697478991786
53.5,hispanic,0.8516949152542316,0.14830508474576842
54.0,hispanic,0.8734177215189861,0.1265822784810139
54.5,hispanic,0.8307692307692276,0.1692307692307724
55.0,hispanic,0.8868778280542912,0.11312217194570885
55.5,hispanic,0.8780487804878077,0.12195121951219234
56.0,hispanic,0.9308755760368616,0.06912442396313845
56.5,hispanic,0.9164677804295992,0.0835322195704008
57.0,hispanic,0.9099099099099038,0.09009009009009616
57.5,hispanic,0.743935309973042,0.25606469002695803
58.0,hispanic,0.8858447488584401,0.11415525114155987
58.5,hispanic,0.9199084668192268,0.08009153318077311
59.0,hispanic,0.9272727272727266,0.07272727272727343
59.5,hispanic,0.8635235732009888,0.13647642679901115
60.0,hispanic,0.8452012383900872,0.1547987616099128
60.5,hispanic,0.9244712990936568,0.07552870090634313
61.0,hispanic,0.8888888888888821,0.11111111111111792
61.5,hispanic,0.9624060150375916,0.03759398496240851
62.0,hispanic,0.93506493506493,0.06493506493507006
62.5,hispanic,0.8878923766816184,0.11210762331838164
63.0,hispanic,0.8181818181818038,0.1818181818181962
63.5,hispanic,0.8701298701298623,0.12987012987013768
64.0,hispanic,0.9077490774907776,0.0922509225092224
64.5,hispanic,0.9438202247190975,0.056179775280902455
65.0,hispanic,0.909502262443438,0.09049773755656187
65.5,hispanic,0.9473684210526392,0.0526315789473607
66.0,hispanic,0.9100257069408632,0.08997429305913685
66.5,hispanic,0.9720670391061496,0.02793296089385033
67.0,hispanic,0.9350649350649306,0.0649350649350694
67.5,hispanic,0.9371633752244196,0.06283662477558027
68.0,hispanic,0.9489795918367084,0.05102040816329145
68.5,hispanic,0.9568965517241452,0.04310344827585477
69.0,hispanic,0.9486652977412741,0.05133470225872605
69.5,hispanic,0.935064935064924,0.06493506493507595
70.0,hispanic,0.901960784313718,0.09803921568628192
70.5,hispanic,0.915254237288138,0.08474576271186207
71.0,hispanic,0.9425287356321796,0.05747126436782046
71.5,hispanic,0.8962655601659771,0.10373443983402286
72.0,hispanic,0.9203187250996016,0.07968127490039834
73.0,hispanic,0.9304174950298252,0.06958250497017471
73.5,hispanic,0.8780487804877759,0.1219512195122241
74.0,hispanic,1.0,0.0
74.5,hispanic,0.8936170212766033,0.10638297872339676
75.0,hispanic,0.9624060150375916,0.03759398496240851
75.5,hispanic,0.9822064056939408,0.01779359430605909
76.0,hispanic,0.9193548387096624,0.0806451612903375
76.5,hispanic,0.9549549549549724,0.04504504504502771
77.0,hispanic,0.9416342412451321,0.05836575875486805
78.0,hispanic,0.94565217391304,0.05434782608695998
78.5,hispanic,1.0,0.0
79.0,hispanic,0.9201277955271588,0.07987220447284127
79.5,hispanic,1.0,0.0
80.0,hispanic,0.8973607038123023,0.10263929618769774
80.5,hispanic,1.0,0.0
81.0,hispanic,1.0,0.0
81.5,hispanic,0.9438202247190975,0.056179775280902455
82.0,hispanic,0.9767441860465312,0.023255813953468873
82.5,hispanic,1.0,0.0
83.0,hispanic,0.941176470588232,0.05882352941176794
83.5,hispanic,0.965753424657516,0.03424657534248388
84.0,hispanic,0.978260869565221,0.02173913043477904
84.5,hispanic,1.0,0.0
85.0,hispanic,1.0,0.0
85.5,hispanic,0.9891540130151936,0.010845986984806431
86.0,hispanic,1.0,0.0
86.5,hispanic,0.9379652605458914,0.06203473945410865
87.0,hispanic,1.0,0.0
87.5,hispanic,1.0,0.0
88.0,hispanic,0.9438202247191072,0.056179775280892685
88.5,hispanic,0.9350649350649456,0.06493506493505441
89.0,hispanic,1.0,0.0
89.5,hispanic,0.9572649572649544,0.04273504273504547
90.0,hispanic,1.0,0.0
90.5,hispanic,0.9557522123893576,0.04424778761064252
91.0,hispanic,1.0,0.0
91.5,hispanic,1.0,0.0
92.0,hispanic,0.9825783972125584,0.017421602787441648
93.0,hispanic,1.0,0.0
93.5,hispanic,0.972527472527458,0.02747252747254192
94.0,hispanic,0.9557522123893876,0.044247787610612536
94.5,hispanic,0.9750000000000038,0.024999999999996247
95.0,hispanic,0.9683544303797524,0.03164556962024767
95.5,hispanic,1.0,0.0
96.0,hispanic,1.0,0.0
96.5,hispanic,1.0,0.0
97.0,hispanic,0.9590163934426016,0.04098360655739852
97.5,hispanic,1.0,0.0
98.0,hispanic,0.9795918367346972,0.02040816326530281
98.5,hispanic,1.0,0.0
99.0,hispanic,1.0,0.0
99.5,hispanic,1.0,0.0
100.0,hispanic,0.0,1.0
